block_group,f_biz_type,f_count_biz_type
480291913041,workers_f_for_profit,101.0
480291913042,workers_f_for_profit,295.0
480291914062,workers_f_for_profit,348.0
480291914063,workers_f_for_profit,305.0
480291914082,workers_f_for_profit,231.0
480291914101,workers_f_for_profit,266.0
480291914102,workers_f_for_profit,599.0
480291914103,workers_f_for_profit,267.0
480291914111,workers_f_for_profit,399.0
480291914112,workers_f_for_profit,607.0
480291818242,workers_f_for_profit,652.0
480291818251,workers_f_for_profit,292.0
480291818252,workers_f_for_profit,651.0
480291818261,workers_f_for_profit,622.0
480291818262,workers_f_for_profit,733.0
480291818263,workers_f_for_profit,164.0
480291818264,workers_f_for_profit,438.0
480291819011,workers_f_for_profit,828.0
480291819012,workers_f_for_profit,574.0
480291819021,workers_f_for_profit,963.0
480291819022,workers_f_for_profit,274.0
480291820011,workers_f_for_profit,379.0
480291820012,workers_f_for_profit,660.0
480291820021,workers_f_for_profit,573.0
480291820023,workers_f_for_profit,489.0
480291820032,workers_f_for_profit,508.0
480291821012,workers_f_for_profit,240.0
480291821022,workers_f_for_profit,444.0
480291821023,workers_f_for_profit,579.0
480291821061,workers_f_for_profit,458.0
480291918142,workers_f_for_profit,407.0
480291918151,workers_f_for_profit,417.0
480291918161,workers_f_for_profit,299.0
480291918162,workers_f_for_profit,181.0
480291918172,workers_f_for_profit,499.0
480291919001,workers_f_for_profit,158.0
480291919003,workers_f_for_profit,152.0
480291919004,workers_f_for_profit,92.0
480291920001,workers_f_for_profit,275.0
480291920002,workers_f_for_profit,161.0
480291920004,workers_f_for_profit,29.0
480291920005,workers_f_for_profit,54.0
480291921002,workers_f_for_profit,170.0
480291922001,workers_f_for_profit,200.0
480291923001,workers_f_for_profit,62.0
480291923002,workers_f_for_profit,401.0
480291923003,workers_f_for_profit,163.0
480291923004,workers_f_for_profit,154.0
480299800011,workers_f_for_profit,0.0
480299800021,workers_f_for_profit,0.0
480299800031,workers_f_for_profit,79.0
480299800041,workers_f_for_profit,0.0
480299800051,workers_f_for_profit,0.0
480299801001,workers_f_for_profit,39.0
480291805033,workers_f_for_profit,364.0
480291704011,workers_f_for_profit,259.0
480291914081,workers_f_for_profit,360.0
480291914091,workers_f_for_profit,1051.0
480291412006,workers_f_for_profit,174.0
480291412003,workers_f_for_profit,234.0
480291501002,workers_f_for_profit,357.0
480291407002,workers_f_for_profit,113.0
480291413002,workers_f_for_profit,432.0
480291414021,workers_f_for_profit,530.0
480291806022,workers_f_for_profit,321.0
480291101003,workers_f_for_profit,130.0
480291211121,workers_f_for_profit,342.0
480291519002,workers_f_for_profit,724.0
480291409001,workers_f_for_profit,105.0
480291505011,workers_f_for_profit,147.0
480291505013,workers_f_for_profit,129.0
480291110001,workers_f_for_profit,109.0
480291204002,workers_f_for_profit,133.0
480291204006,workers_f_for_profit,39.0
480291204004,workers_f_for_profit,142.0
480291710005,workers_f_for_profit,73.0
480291710003,workers_f_for_profit,172.0
480291717005,workers_f_for_profit,89.0
480291213004,workers_f_for_profit,288.0
480291215012,workers_f_for_profit,416.0
480291215073,workers_f_for_profit,205.0
480291312001,workers_f_for_profit,335.0
480291404003,workers_f_for_profit,229.0
480291101001,workers_f_for_profit,69.0
480291209023,workers_f_for_profit,129.0
480291214032,workers_f_for_profit,232.0
480291216041,workers_f_for_profit,520.0
480291216044,workers_f_for_profit,489.0
480291207023,workers_f_for_profit,287.0
480291213002,workers_f_for_profit,171.0
480291703001,workers_f_for_profit,382.0
480291704022,workers_f_for_profit,91.0
480291704023,workers_f_for_profit,186.0
480291706002,workers_f_for_profit,240.0
480291707001,workers_f_for_profit,215.0
480291212041,workers_f_for_profit,254.0
480291212045,workers_f_for_profit,385.0
480291416001,workers_f_for_profit,499.0
480291215051,workers_f_for_profit,491.0
480291403001,workers_f_for_profit,117.0
480291701013,workers_f_for_profit,161.0
480291718021,workers_f_for_profit,242.0
480291718024,workers_f_for_profit,218.0
480291507005,workers_f_for_profit,35.0
480291507002,workers_f_for_profit,200.0
480291507004,workers_f_for_profit,50.0
480291601002,workers_f_for_profit,253.0
480291813021,workers_f_for_profit,451.0
480291815063,workers_f_for_profit,370.0
480291809024,workers_f_for_profit,320.0
480291810032,workers_f_for_profit,134.0
480291810053,workers_f_for_profit,273.0
480291817152,workers_f_for_profit,260.0
480291203001,workers_f_for_profit,432.0
480291205011,workers_f_for_profit,124.0
480291205016,workers_f_for_profit,210.0
480291205017,workers_f_for_profit,454.0
480291211151,workers_f_for_profit,276.0
480291211173,workers_f_for_profit,358.0
480291815031,workers_f_for_profit,420.0
480291215082,workers_f_for_profit,279.0
480291914054,workers_f_for_profit,129.0
480291709002,workers_f_for_profit,243.0
480291615012,workers_f_for_profit,72.0
480291615014,workers_f_for_profit,212.0
480291701023,workers_f_for_profit,118.0
480291711002,workers_f_for_profit,212.0
480291807024,workers_f_for_profit,176.0
480291807021,workers_f_for_profit,293.0
480291809013,workers_f_for_profit,226.0
480291108003,workers_f_for_profit,72.0
480291211163,workers_f_for_profit,196.0
480291212034,workers_f_for_profit,187.0
480291212033,workers_f_for_profit,217.0
480291817181,workers_f_for_profit,474.0
480291902005,workers_f_for_profit,73.0
480291902002,workers_f_for_profit,40.0
480291802024,workers_f_for_profit,74.0
480291802022,workers_f_for_profit,264.0
480291805014,workers_f_for_profit,95.0
480291808003,workers_f_for_profit,76.0
480291708001,workers_f_for_profit,84.0
480291106001,workers_f_for_profit,70.0
480291510002,workers_f_for_profit,230.0
480291510003,workers_f_for_profit,291.0
480291607021,workers_f_for_profit,144.0
480291607022,workers_f_for_profit,378.0
480291215083,workers_f_for_profit,228.0
480291216011,workers_f_for_profit,237.0
480291218022,workers_f_for_profit,436.0
480291303004,workers_f_for_profit,179.0
480291303003,workers_f_for_profit,145.0
480291909014,workers_f_for_profit,60.0
480291809011,workers_f_for_profit,161.0
480291815043,workers_f_for_profit,56.0
480291816011,workers_f_for_profit,159.0
480291818093,workers_f_for_profit,298.0
480291821011,workers_f_for_profit,769.0
480291906012,workers_f_for_profit,190.0
480291910042,workers_f_for_profit,316.0
480291212052,workers_f_for_profit,238.0
480291212064,workers_f_for_profit,125.0
480291212066,workers_f_for_profit,102.0
480291602001,workers_f_for_profit,156.0
480291817131,workers_f_for_profit,299.0
480291815052,workers_f_for_profit,183.0
480291817041,workers_f_for_profit,322.0
480291817043,workers_f_for_profit,391.0
480291907001,workers_f_for_profit,193.0
480291812003,workers_f_for_profit,83.0
480291511006,workers_f_for_profit,27.0
480291514003,workers_f_for_profit,133.0
480291909022,workers_f_for_profit,349.0
480291810011,workers_f_for_profit,286.0
480291821031,workers_f_for_profit,379.0
480291901001,workers_f_for_profit,43.0
480291817033,workers_f_for_profit,332.0
480291803004,workers_f_for_profit,216.0
480291313003,workers_f_for_profit,193.0
480291313002,workers_f_for_profit,288.0
480291103001,workers_f_for_profit,295.0
480291206007,workers_f_for_profit,121.0
480291206004,workers_f_for_profit,184.0
480291206001,workers_f_for_profit,237.0
480291517005,workers_f_for_profit,204.0
480291517004,workers_f_for_profit,128.0
480291719031,workers_f_for_profit,154.0
480291717002,workers_f_for_profit,159.0
480291719033,workers_f_for_profit,256.0
480291509004,workers_f_for_profit,63.0
480291509003,workers_f_for_profit,232.0
480291705001,workers_f_for_profit,112.0
480291805041,workers_f_for_profit,285.0
480291205022,workers_f_for_profit,63.0
480291205021,workers_f_for_profit,221.0
480291207014,workers_f_for_profit,99.0
480291302001,workers_f_for_profit,142.0
480291410001,workers_f_for_profit,82.0
480291516005,workers_f_for_profit,118.0
480291516003,workers_f_for_profit,388.0
480291817053,workers_f_for_profit,324.0
480291606002,workers_f_for_profit,309.0
480291419001,workers_f_for_profit,428.0
480291515001,workers_f_for_profit,143.0
480291603001,workers_f_for_profit,161.0
480291603004,workers_f_for_profit,238.0
480291613021,workers_f_for_profit,582.0
480291804002,workers_f_for_profit,318.0
480291807011,workers_f_for_profit,168.0
480291811001,workers_f_for_profit,231.0
480291211082,workers_f_for_profit,319.0
480291203004,workers_f_for_profit,124.0
480291203006,workers_f_for_profit,162.0
480291506002,workers_f_for_profit,161.0
480291506001,workers_f_for_profit,85.0
480291511002,workers_f_for_profit,157.0
480291105001,workers_f_for_profit,222.0
480291210002,workers_f_for_profit,101.0
480291210001,workers_f_for_profit,80.0
480291211101,workers_f_for_profit,433.0
480291215063,workers_f_for_profit,325.0
480291315033,workers_f_for_profit,297.0
480291315043,workers_f_for_profit,578.0
480291315061,workers_f_for_profit,220.0
480291315072,workers_f_for_profit,212.0
480291316062,workers_f_for_profit,515.0
480291316091,workers_f_for_profit,290.0
480291316101,workers_f_for_profit,411.0
480291316121,workers_f_for_profit,311.0
480291316141,workers_f_for_profit,569.0
480291316152,workers_f_for_profit,316.0
480291318011,workers_f_for_profit,301.0
480291318022,workers_f_for_profit,99.0
480291411012,workers_f_for_profit,113.0
480291522022,workers_f_for_profit,248.0
480291411022,workers_f_for_profit,94.0
480291414031,workers_f_for_profit,203.0
480291414042,workers_f_for_profit,287.0
480291605013,workers_f_for_profit,33.0
480291605023,workers_f_for_profit,182.0
480291609012,workers_f_for_profit,134.0
480291609022,workers_f_for_profit,267.0
480291613031,workers_f_for_profit,378.0
480291613042,workers_f_for_profit,216.0
480291615032,workers_f_for_profit,190.0
480291615042,workers_f_for_profit,356.0
480291618021,workers_f_for_profit,892.0
480291619021,workers_f_for_profit,161.0
480291620031,workers_f_for_profit,472.0
480291620041,workers_f_for_profit,122.0
480291713012,workers_f_for_profit,117.0
480291716012,workers_f_for_profit,119.0
480291716022,workers_f_for_profit,55.0
480291719122,workers_f_for_profit,391.0
480291719141,workers_f_for_profit,254.0
480291719151,workers_f_for_profit,199.0
480291719163,workers_f_for_profit,583.0
480291719181,workers_f_for_profit,242.0
480291215044,workers_f_for_profit,433.0
480291215064,workers_f_for_profit,192.0
480291216061,workers_f_for_profit,42.0
480291216064,workers_f_for_profit,93.0
480291217013,workers_f_for_profit,78.0
480291217022,workers_f_for_profit,139.0
480291218082,workers_f_for_profit,413.0
480291218093,workers_f_for_profit,363.0
480291218111,workers_f_for_profit,733.0
480291218122,workers_f_for_profit,232.0
480291218131,workers_f_for_profit,397.0
480291219041,workers_f_for_profit,89.0
480291219052,workers_f_for_profit,600.0
480291219071,workers_f_for_profit,260.0
480291211085,workers_f_for_profit,326.0
480291211191,workers_f_for_profit,214.0
480291211201,workers_f_for_profit,497.0
480291207013,workers_f_for_profit,197.0
480291215043,workers_f_for_profit,236.0
480291503002,workers_f_for_profit,227.0
480291418003,workers_f_for_profit,330.0
480291508001,workers_f_for_profit,169.0
480291712001,workers_f_for_profit,108.0
480291712002,workers_f_for_profit,187.0
480291512004,workers_f_for_profit,49.0
480291904002,workers_f_for_profit,368.0
480291817121,workers_f_for_profit,458.0
480291816024,workers_f_for_profit,354.0
480291816022,workers_f_for_profit,243.0
480291314022,workers_f_for_profit,261.0
480291719183,workers_f_for_profit,450.0
480291719201,workers_f_for_profit,434.0
480291719212,workers_f_for_profit,239.0
480291719231,workers_f_for_profit,311.0
480291719234,workers_f_for_profit,901.0
480291719251,workers_f_for_profit,282.0
480291719253,workers_f_for_profit,547.0
480291720023,workers_f_for_profit,695.0
480291720041,workers_f_for_profit,542.0
480291720061,workers_f_for_profit,615.0
480291720071,workers_f_for_profit,451.0
480291801011,workers_f_for_profit,125.0
480291714011,workers_f_for_profit,365.0
480291714022,workers_f_for_profit,137.0
480291715012,workers_f_for_profit,131.0
480291715023,workers_f_for_profit,160.0
480291917011,workers_f_for_profit,96.0
480291917022,workers_f_for_profit,201.0
480291918043,workers_f_for_profit,299.0
480291918111,workers_f_for_profit,551.0
480291918063,workers_f_for_profit,677.0
480291918081,workers_f_for_profit,403.0
480291918092,workers_f_for_profit,480.0
480291918131,workers_f_for_profit,780.0
480291817252,workers_f_for_profit,362.0
480291817263,workers_f_for_profit,615.0
480291817281,workers_f_for_profit,1246.0
480291817301,workers_f_for_profit,212.0
480291817312,workers_f_for_profit,371.0
480291818112,workers_f_for_profit,130.0
480291818132,workers_f_for_profit,396.0
480291818142,workers_f_for_profit,682.0
480291818161,workers_f_for_profit,222.0
480291818172,workers_f_for_profit,117.0
480291818183,workers_f_for_profit,415.0
480291818201,workers_f_for_profit,501.0
480291818212,workers_f_for_profit,611.0
480291818223,workers_f_for_profit,317.0
480291905032,workers_f_for_profit,227.0
480291905042,workers_f_for_profit,241.0
480291906041,workers_f_for_profit,161.0
480291910051,workers_f_for_profit,144.0
480291910062,workers_f_for_profit,295.0
480291801013,workers_f_for_profit,101.0
480291801016,workers_f_for_profit,85.0
480291806031,workers_f_for_profit,449.0
480291806043,workers_f_for_profit,92.0
480291807026,workers_f_for_profit,424.0
480291814031,workers_f_for_profit,325.0
480291814041,workers_f_for_profit,686.0
480291815044,workers_f_for_profit,344.0
480291817154,workers_f_for_profit,343.0
480291820022,workers_f_for_profit,68.0
480291820031,workers_f_for_profit,483.0
480291821013,workers_f_for_profit,474.0
480291821051,workers_f_for_profit,388.0
480291910065,workers_f_for_profit,111.0
480291912013,workers_f_for_profit,29.0
480291918141,workers_f_for_profit,426.0
480291918152,workers_f_for_profit,212.0
480291918171,workers_f_for_profit,1496.0
480291919002,workers_f_for_profit,201.0
480291919005,workers_f_for_profit,149.0
480291920003,workers_f_for_profit,156.0
480291921001,workers_f_for_profit,130.0
480291922002,workers_f_for_profit,101.0
480291805031,wokers_f_non_profit,2.0
480291805032,wokers_f_non_profit,62.0
480291704013,wokers_f_non_profit,0.0
480291704012,wokers_f_non_profit,0.0
480291914061,wokers_f_non_profit,124.0
480291914092,wokers_f_non_profit,37.0
480291212042,wokers_f_non_profit,13.0
480291215081,wokers_f_non_profit,0.0
480291914051,wokers_f_non_profit,57.0
480291914052,wokers_f_non_profit,132.0
480291914053,wokers_f_non_profit,78.0
480291914055,wokers_f_non_profit,47.0
480291709001,wokers_f_non_profit,0.0
480291709003,wokers_f_non_profit,0.0
480291610002,wokers_f_non_profit,19.0
480291610001,wokers_f_non_profit,15.0
480291615015,wokers_f_non_profit,0.0
480291615011,wokers_f_non_profit,14.0
480291615013,wokers_f_non_profit,0.0
480291711001,wokers_f_non_profit,1.0
480291620011,wokers_f_non_profit,56.0
480291701022,wokers_f_non_profit,0.0
480291701021,wokers_f_non_profit,55.0
480291807022,wokers_f_non_profit,29.0
480291807023,wokers_f_non_profit,0.0
480291807025,wokers_f_non_profit,0.0
480291809012,wokers_f_non_profit,60.0
480291809015,wokers_f_non_profit,27.0
480291106003,wokers_f_non_profit,0.0
480291108002,wokers_f_non_profit,0.0
480291108001,wokers_f_non_profit,11.0
480291208004,wokers_f_non_profit,27.0
480291208006,wokers_f_non_profit,73.0
480291208001,wokers_f_non_profit,62.0
480291208002,wokers_f_non_profit,0.0
480291208005,wokers_f_non_profit,29.0
480291208007,wokers_f_non_profit,18.0
480291208003,wokers_f_non_profit,39.0
480291211113,wokers_f_non_profit,35.0
480291211111,wokers_f_non_profit,17.0
480291211112,wokers_f_non_profit,31.0
480291211114,wokers_f_non_profit,54.0
480291211161,wokers_f_non_profit,40.0
480291211164,wokers_f_non_profit,0.0
480291211162,wokers_f_non_profit,34.0
480291211181,wokers_f_non_profit,27.0
480291211182,wokers_f_non_profit,22.0
