block_group,house_income,count_house_income
480291603004,house_ann_inc_100_200,0.0
480291613021,house_ann_inc_100_200,77.0
480291804002,house_ann_inc_100_200,33.0
480291807011,house_ann_inc_100_200,146.0
480291811001,house_ann_inc_100_200,67.0
480291211082,house_ann_inc_100_200,137.0
480291203004,house_ann_inc_100_200,86.0
480291203006,house_ann_inc_100_200,131.0
480291506002,house_ann_inc_100_200,25.0
480291506001,house_ann_inc_100_200,20.0
480291511002,house_ann_inc_100_200,5.0
480291105001,house_ann_inc_100_200,19.0
480291210002,house_ann_inc_100_200,0.0
480291210001,house_ann_inc_100_200,0.0
480291211101,house_ann_inc_100_200,331.0
480291215063,house_ann_inc_100_200,34.0
480291315033,house_ann_inc_100_200,75.0
480291315043,house_ann_inc_100_200,78.0
480291315061,house_ann_inc_100_200,20.0
480291315072,house_ann_inc_100_200,60.0
480291316062,house_ann_inc_100_200,260.0
480291316091,house_ann_inc_100_200,108.0
480291316101,house_ann_inc_100_200,223.0
480291316121,house_ann_inc_100_200,78.0
480291316141,house_ann_inc_100_200,206.0
480291316152,house_ann_inc_100_200,138.0
480291318011,house_ann_inc_100_200,120.0
480291318022,house_ann_inc_100_200,80.0
480291411012,house_ann_inc_100_200,17.0
480291522022,house_ann_inc_100_200,50.0
480291411022,house_ann_inc_100_200,0.0
480291414031,house_ann_inc_100_200,116.0
480291414042,house_ann_inc_100_200,116.0
480291605013,house_ann_inc_100_200,17.0
480291605023,house_ann_inc_100_200,20.0
480291609012,house_ann_inc_100_200,13.0
480291609022,house_ann_inc_100_200,24.0
480291613031,house_ann_inc_100_200,37.0
480291613042,house_ann_inc_100_200,44.0
480291615032,house_ann_inc_100_200,51.0
480291615042,house_ann_inc_100_200,93.0
480291618021,house_ann_inc_100_200,351.0
480291619021,house_ann_inc_100_200,22.0
480291620031,house_ann_inc_100_200,66.0
480291620041,house_ann_inc_100_200,30.0
480291713012,house_ann_inc_100_200,20.0
480291716012,house_ann_inc_100_200,16.0
480291716022,house_ann_inc_100_200,13.0
480291719122,house_ann_inc_100_200,152.0
480291719141,house_ann_inc_100_200,61.0
480291719151,house_ann_inc_100_200,112.0
480291719163,house_ann_inc_100_200,146.0
480291719181,house_ann_inc_100_200,171.0
480291215044,house_ann_inc_100_200,147.0
480291215064,house_ann_inc_100_200,65.0
480291216061,house_ann_inc_100_200,87.0
480291216064,house_ann_inc_100_200,14.0
480291217013,house_ann_inc_100_200,27.0
480291217022,house_ann_inc_100_200,73.0
480291218082,house_ann_inc_100_200,272.0
480291218093,house_ann_inc_100_200,177.0
480291218111,house_ann_inc_100_200,466.0
480291218122,house_ann_inc_100_200,121.0
480291218131,house_ann_inc_100_200,175.0
480291219041,house_ann_inc_100_200,154.0
480291219052,house_ann_inc_100_200,462.0
480291219071,house_ann_inc_100_200,234.0
480291211085,house_ann_inc_100_200,216.0
480291211191,house_ann_inc_100_200,22.0
480291211201,house_ann_inc_100_200,218.0
480291207013,house_ann_inc_100_200,43.0
480291215043,house_ann_inc_100_200,205.0
480291503002,house_ann_inc_100_200,18.0
480291418003,house_ann_inc_100_200,87.0
480291508001,house_ann_inc_100_200,12.0
480291712001,house_ann_inc_100_200,0.0
480291712002,house_ann_inc_100_200,0.0
480291512004,house_ann_inc_100_200,0.0
480291904002,house_ann_inc_100_200,68.0
480291817121,house_ann_inc_100_200,315.0
480291816024,house_ann_inc_100_200,35.0
480291816022,house_ann_inc_100_200,20.0
480291314022,house_ann_inc_100_200,96.0
480291719183,house_ann_inc_100_200,124.0
480291719201,house_ann_inc_100_200,273.0
480291719212,house_ann_inc_100_200,77.0
480291719231,house_ann_inc_100_200,181.0
480291719234,house_ann_inc_100_200,406.0
480291719251,house_ann_inc_100_200,36.0
480291719253,house_ann_inc_100_200,470.0
480291720023,house_ann_inc_100_200,415.0
480291720041,house_ann_inc_100_200,410.0
480291720061,house_ann_inc_100_200,529.0
480291720071,house_ann_inc_100_200,588.0
480291801011,house_ann_inc_100_200,67.0
480291714011,house_ann_inc_100_200,48.0
480291714022,house_ann_inc_100_200,0.0
480291715012,house_ann_inc_100_200,43.0
480291715023,house_ann_inc_100_200,10.0
480291917011,house_ann_inc_100_200,91.0
480291917022,house_ann_inc_100_200,252.0
480291918043,house_ann_inc_100_200,317.0
480291918111,house_ann_inc_100_200,586.0
480291918063,house_ann_inc_100_200,694.0
480291918081,house_ann_inc_100_200,332.0
480291918092,house_ann_inc_100_200,341.0
480291918131,house_ann_inc_100_200,803.0
480291817252,house_ann_inc_100_200,239.0
480291817263,house_ann_inc_100_200,357.0
480291817281,house_ann_inc_100_200,300.0
480291817301,house_ann_inc_100_200,75.0
480291817312,house_ann_inc_100_200,155.0
480291818112,house_ann_inc_100_200,104.0
480291818132,house_ann_inc_100_200,209.0
480291818142,house_ann_inc_100_200,280.0
480291818161,house_ann_inc_100_200,169.0
480291818172,house_ann_inc_100_200,123.0
480291818183,house_ann_inc_100_200,237.0
480291818201,house_ann_inc_100_200,0.0
480291818212,house_ann_inc_100_200,166.0
480291818223,house_ann_inc_100_200,148.0
480291905032,house_ann_inc_100_200,49.0
480291905042,house_ann_inc_100_200,59.0
480291906041,house_ann_inc_100_200,24.0
480291910051,house_ann_inc_100_200,25.0
480291910062,house_ann_inc_100_200,14.0
480291801013,house_ann_inc_100_200,41.0
480291801016,house_ann_inc_100_200,56.0
480291806031,house_ann_inc_100_200,148.0
480291806043,house_ann_inc_100_200,31.0
480291807026,house_ann_inc_100_200,121.0
480291814031,house_ann_inc_100_200,141.0
480291814041,house_ann_inc_100_200,236.0
480291815044,house_ann_inc_100_200,59.0
480291817154,house_ann_inc_100_200,46.0
480291820022,house_ann_inc_100_200,66.0
480291820031,house_ann_inc_100_200,403.0
480291821013,house_ann_inc_100_200,408.0
480291821051,house_ann_inc_100_200,366.0
480291910065,house_ann_inc_100_200,11.0
480291912013,house_ann_inc_100_200,37.0
480291918141,house_ann_inc_100_200,233.0
480291918152,house_ann_inc_100_200,234.0
480291918171,house_ann_inc_100_200,1044.0
480291919002,house_ann_inc_100_200,37.0
480291919005,house_ann_inc_100_200,18.0
480291920003,house_ann_inc_100_200,104.0
480291921001,house_ann_inc_100_200,150.0
480291922002,house_ann_inc_100_200,11.0
480291805031,house_ann_inc_200_plus,0.0
480291805032,house_ann_inc_200_plus,0.0
480291704013,house_ann_inc_200_plus,0.0
480291704012,house_ann_inc_200_plus,0.0
480291914061,house_ann_inc_200_plus,212.0
480291914092,house_ann_inc_200_plus,26.0
480291212042,house_ann_inc_200_plus,0.0
480291215081,house_ann_inc_200_plus,0.0
480291914051,house_ann_inc_200_plus,32.0
480291914052,house_ann_inc_200_plus,102.0
480291914053,house_ann_inc_200_plus,27.0
480291914055,house_ann_inc_200_plus,14.0
480291709001,house_ann_inc_200_plus,0.0
480291709003,house_ann_inc_200_plus,0.0
480291610002,house_ann_inc_200_plus,9.0
480291610001,house_ann_inc_200_plus,27.0
480291615015,house_ann_inc_200_plus,25.0
480291615011,house_ann_inc_200_plus,0.0
480291615013,house_ann_inc_200_plus,0.0
480291711001,house_ann_inc_200_plus,0.0
480291620011,house_ann_inc_200_plus,4.0
480291701022,house_ann_inc_200_plus,0.0
480291701021,house_ann_inc_200_plus,0.0
480291807022,house_ann_inc_200_plus,0.0
480291807023,house_ann_inc_200_plus,0.0
480291807025,house_ann_inc_200_plus,0.0
480291809012,house_ann_inc_200_plus,0.0
480291809015,house_ann_inc_200_plus,0.0
480291106003,house_ann_inc_200_plus,0.0
480291108002,house_ann_inc_200_plus,0.0
480291108001,house_ann_inc_200_plus,0.0
480291208004,house_ann_inc_200_plus,31.0
480291208006,house_ann_inc_200_plus,80.0
480291208001,house_ann_inc_200_plus,26.0
480291208002,house_ann_inc_200_plus,41.0
480291208005,house_ann_inc_200_plus,48.0
480291208007,house_ann_inc_200_plus,27.0
480291208003,house_ann_inc_200_plus,133.0
480291211113,house_ann_inc_200_plus,0.0
480291211111,house_ann_inc_200_plus,0.0
480291211112,house_ann_inc_200_plus,66.0
480291211114,house_ann_inc_200_plus,0.0
480291211161,house_ann_inc_200_plus,58.0
480291211164,house_ann_inc_200_plus,0.0
480291211162,house_ann_inc_200_plus,24.0
480291211181,house_ann_inc_200_plus,124.0
480291211182,house_ann_inc_200_plus,9.0
480291212031,house_ann_inc_200_plus,0.0
480291212032,house_ann_inc_200_plus,0.0
480291212051,house_ann_inc_200_plus,0.0
480291817182,house_ann_inc_200_plus,7.0
480291818111,house_ann_inc_200_plus,29.0
480291902003,house_ann_inc_200_plus,32.0
480291902004,house_ann_inc_200_plus,15.0
480291902001,house_ann_inc_200_plus,30.0
480291802021,house_ann_inc_200_plus,0.0
480291802023,house_ann_inc_200_plus,0.0
480291805013,house_ann_inc_200_plus,0.0
480291805012,house_ann_inc_200_plus,8.0
480291805011,house_ann_inc_200_plus,0.0
480291808002,house_ann_inc_200_plus,10.0
480291808001,house_ann_inc_200_plus,0.0
480291708002,house_ann_inc_200_plus,0.0
480291106002,house_ann_inc_200_plus,0.0
480291504001,house_ann_inc_200_plus,7.0
480291504002,house_ann_inc_200_plus,0.0
480291510001,house_ann_inc_200_plus,34.0
480291521002,house_ann_inc_200_plus,12.0
480291521001,house_ann_inc_200_plus,0.0
480291607024,house_ann_inc_200_plus,0.0
480291607023,house_ann_inc_200_plus,0.0
480291616002,house_ann_inc_200_plus,0.0
480291616001,house_ann_inc_200_plus,0.0
480291216012,house_ann_inc_200_plus,0.0
480291216013,house_ann_inc_200_plus,19.0
480291216014,house_ann_inc_200_plus,18.0
480291218021,house_ann_inc_200_plus,0.0
480291218023,house_ann_inc_200_plus,0.0
480291303002,house_ann_inc_200_plus,0.0
480291303001,house_ann_inc_200_plus,0.0
480291307002,house_ann_inc_200_plus,3.0
480291307001,house_ann_inc_200_plus,0.0
480291702004,house_ann_inc_200_plus,0.0
480291702006,house_ann_inc_200_plus,0.0
480291702002,house_ann_inc_200_plus,0.0
480291702005,house_ann_inc_200_plus,0.0
480291702001,house_ann_inc_200_plus,0.0
480291316011,house_ann_inc_200_plus,10.0
480291317001,house_ann_inc_200_plus,9.0
480291412004,house_ann_inc_200_plus,0.0
480291412001,house_ann_inc_200_plus,0.0
480291412005,house_ann_inc_200_plus,0.0
480291412002,house_ann_inc_200_plus,0.0
480291501003,house_ann_inc_200_plus,0.0
480291309002,house_ann_inc_200_plus,0.0
480291309003,house_ann_inc_200_plus,0.0
480291310003,house_ann_inc_200_plus,0.0
480291310004,house_ann_inc_200_plus,0.0
480291310001,house_ann_inc_200_plus,18.0
480291310002,house_ann_inc_200_plus,0.0
480291405003,house_ann_inc_200_plus,0.0
480291405002,house_ann_inc_200_plus,0.0
480291405001,house_ann_inc_200_plus,0.0
480291405004,house_ann_inc_200_plus,6.0
480291406002,house_ann_inc_200_plus,0.0
480291406001,house_ann_inc_200_plus,0.0
480291407003,house_ann_inc_200_plus,0.0
480291407001,house_ann_inc_200_plus,0.0
480291407004,house_ann_inc_200_plus,0.0
480291407005,house_ann_inc_200_plus,0.0
480291413001,house_ann_inc_200_plus,0.0
480291413003,house_ann_inc_200_plus,0.0
480291702003,house_ann_inc_200_plus,0.0
480291806023,house_ann_inc_200_plus,0.0
480291806021,house_ann_inc_200_plus,0.0
480291911021,house_ann_inc_200_plus,81.0
480291911022,house_ann_inc_200_plus,12.0
480291911023,house_ann_inc_200_plus,29.0
480291209012,house_ann_inc_200_plus,26.0
480291209011,house_ann_inc_200_plus,23.0
480291211122,house_ann_inc_200_plus,21.0
480291519001,house_ann_inc_200_plus,9.0
480291409002,house_ann_inc_200_plus,0.0
480291417001,house_ann_inc_200_plus,41.0
480291417002,house_ann_inc_200_plus,11.0
480291505012,house_ann_inc_200_plus,0.0
480291505014,house_ann_inc_200_plus,0.0
480291604002,house_ann_inc_200_plus,0.0
480291604004,house_ann_inc_200_plus,0.0
480291604001,house_ann_inc_200_plus,9.0
480291604003,house_ann_inc_200_plus,0.0
480291611005,house_ann_inc_200_plus,0.0
480291611006,house_ann_inc_200_plus,0.0
480291611001,house_ann_inc_200_plus,0.0
480291611004,house_ann_inc_200_plus,0.0
480291611003,house_ann_inc_200_plus,0.0
480291611002,house_ann_inc_200_plus,0.0
480291813012,house_ann_inc_200_plus,25.0
480291813011,house_ann_inc_200_plus,25.0
480291814021,house_ann_inc_200_plus,0.0
480291814022,house_ann_inc_200_plus,9.0
480291109001,house_ann_inc_200_plus,112.0
480291110003,house_ann_inc_200_plus,65.0
480291110002,house_ann_inc_200_plus,0.0
480291204001,house_ann_inc_200_plus,73.0
480291204005,house_ann_inc_200_plus,203.0
480291710004,house_ann_inc_200_plus,0.0
480291204003,house_ann_inc_200_plus,161.0
480291207021,house_ann_inc_200_plus,291.0
480291704014,house_ann_inc_200_plus,0.0
480291710001,house_ann_inc_200_plus,0.0
480291710002,house_ann_inc_200_plus,8.0
480291717001,house_ann_inc_200_plus,0.0
480291717003,house_ann_inc_200_plus,0.0
480291215013,house_ann_inc_200_plus,0.0
480291215011,house_ann_inc_200_plus,70.0
480291215074,house_ann_inc_200_plus,0.0
480291215071,house_ann_inc_200_plus,0.0
480291215072,house_ann_inc_200_plus,22.0
480291312002,house_ann_inc_200_plus,0.0
480291401002,house_ann_inc_200_plus,0.0
480291401001,house_ann_inc_200_plus,16.0
480291404004,house_ann_inc_200_plus,0.0
480291101002,house_ann_inc_200_plus,31.0
480291209022,house_ann_inc_200_plus,108.0
480291209021,house_ann_inc_200_plus,12.0
480291214033,house_ann_inc_200_plus,0.0
480291214031,house_ann_inc_200_plus,0.0
480291216042,house_ann_inc_200_plus,13.0
480291216043,house_ann_inc_200_plus,0.0
480291306004,house_ann_inc_200_plus,0.0
480291207022,house_ann_inc_200_plus,91.0
480291213003,house_ann_inc_200_plus,0.0
480291213001,house_ann_inc_200_plus,39.0
480291703004,house_ann_inc_200_plus,0.0
480291703002,house_ann_inc_200_plus,0.0
480291703006,house_ann_inc_200_plus,0.0
480291703005,house_ann_inc_200_plus,0.0
480291703003,house_ann_inc_200_plus,9.0
480291704024,house_ann_inc_200_plus,0.0
480291704021,house_ann_inc_200_plus,0.0
480291706001,house_ann_inc_200_plus,8.0
480291706004,house_ann_inc_200_plus,8.0
480291706003,house_ann_inc_200_plus,10.0
480291707003,house_ann_inc_200_plus,0.0
480291707002,house_ann_inc_200_plus,0.0
480291212044,house_ann_inc_200_plus,45.0
480291212043,house_ann_inc_200_plus,28.0
480291404001,house_ann_inc_200_plus,13.0
480291404002,house_ann_inc_200_plus,0.0
480291504003,house_ann_inc_200_plus,0.0
480291215052,house_ann_inc_200_plus,0.0
480291403002,house_ann_inc_200_plus,0.0
480291403003,house_ann_inc_200_plus,0.0
480291520001,house_ann_inc_200_plus,17.0
480291701011,house_ann_inc_200_plus,6.0
480291701012,house_ann_inc_200_plus,0.0
480291718022,house_ann_inc_200_plus,0.0
480291718025,house_ann_inc_200_plus,0.0
480291718023,house_ann_inc_200_plus,0.0
480291408004,house_ann_inc_200_plus,0.0
480291408001,house_ann_inc_200_plus,0.0
480291408005,house_ann_inc_200_plus,0.0
480291408003,house_ann_inc_200_plus,0.0
480291408002,house_ann_inc_200_plus,0.0
480291505023,house_ann_inc_200_plus,0.0
480291505022,house_ann_inc_200_plus,0.0
480291505021,house_ann_inc_200_plus,0.0
480291507006,house_ann_inc_200_plus,0.0
480291507001,house_ann_inc_200_plus,0.0
480291507003,house_ann_inc_200_plus,0.0
480291601004,house_ann_inc_200_plus,0.0
480291601003,house_ann_inc_200_plus,0.0
480291601001,house_ann_inc_200_plus,0.0
480291813023,house_ann_inc_200_plus,12.0
480291809021,house_ann_inc_200_plus,14.0
480291809023,house_ann_inc_200_plus,0.0
480291809022,house_ann_inc_200_plus,0.0
480291809025,house_ann_inc_200_plus,0.0
480291810031,house_ann_inc_200_plus,0.0
480291810051,house_ann_inc_200_plus,8.0
480291810052,house_ann_inc_200_plus,0.0
480291815061,house_ann_inc_200_plus,18.0
480291815062,house_ann_inc_200_plus,14.0
480291817151,house_ann_inc_200_plus,0.0
480291203002,house_ann_inc_200_plus,51.0
480291203003,house_ann_inc_200_plus,152.0
480291203005,house_ann_inc_200_plus,116.0
480291205013,house_ann_inc_200_plus,28.0
480291205015,house_ann_inc_200_plus,0.0
480291205012,house_ann_inc_200_plus,46.0
480291205014,house_ann_inc_200_plus,0.0
480291211152,house_ann_inc_200_plus,57.0
480291211153,house_ann_inc_200_plus,84.0
480291211172,house_ann_inc_200_plus,35.0
480291211171,house_ann_inc_200_plus,17.0
480291720021,house_ann_inc_200_plus,49.0
480291817031,house_ann_inc_200_plus,41.0
480291817032,house_ann_inc_200_plus,13.0
480291803003,house_ann_inc_200_plus,0.0
480291803001,house_ann_inc_200_plus,0.0
480291803002,house_ann_inc_200_plus,21.0
480291817161,house_ann_inc_200_plus,0.0
480291910034,house_ann_inc_200_plus,0.0
480291910035,house_ann_inc_200_plus,0.0
480291910033,house_ann_inc_200_plus,0.0
480291910031,house_ann_inc_200_plus,0.0
480291910032,house_ann_inc_200_plus,0.0
480291214041,house_ann_inc_200_plus,0.0
480291214042,house_ann_inc_200_plus,0.0
480291214043,house_ann_inc_200_plus,0.0
480291313001,house_ann_inc_200_plus,0.0
480291313004,house_ann_inc_200_plus,0.0
480291316061,house_ann_inc_200_plus,18.0
480291103003,house_ann_inc_200_plus,10.0
480291103002,house_ann_inc_200_plus,20.0
480291201001,house_ann_inc_200_plus,17.0
480291206002,house_ann_inc_200_plus,0.0
480291206003,house_ann_inc_200_plus,33.0
480291206006,house_ann_inc_200_plus,56.0
480291206005,house_ann_inc_200_plus,67.0
480291517003,house_ann_inc_200_plus,0.0
480291517002,house_ann_inc_200_plus,0.0
480291517001,house_ann_inc_200_plus,0.0
480291607013,house_ann_inc_200_plus,0.0
480291306001,house_ann_inc_200_plus,0.0
480291306003,house_ann_inc_200_plus,0.0
480291306002,house_ann_inc_200_plus,0.0
480291402003,house_ann_inc_200_plus,0.0
480291402002,house_ann_inc_200_plus,0.0
480291402001,house_ann_inc_200_plus,0.0
480291402004,house_ann_inc_200_plus,15.0
480291309001,house_ann_inc_200_plus,6.0
480291717004,house_ann_inc_200_plus,0.0
480291719035,house_ann_inc_200_plus,0.0
480291717006,house_ann_inc_200_plus,0.0
480291719032,house_ann_inc_200_plus,0.0
480291719034,house_ann_inc_200_plus,0.0
480291509002,house_ann_inc_200_plus,0.0
480291509001,house_ann_inc_200_plus,11.0
480291509005,house_ann_inc_200_plus,0.0
480291705003,house_ann_inc_200_plus,0.0
480291705004,house_ann_inc_200_plus,0.0
480291705002,house_ann_inc_200_plus,10.0
480291805042,house_ann_inc_200_plus,0.0
480291205025,house_ann_inc_200_plus,0.0
480291205023,house_ann_inc_200_plus,0.0
480291205026,house_ann_inc_200_plus,0.0
480291205024,house_ann_inc_200_plus,11.0
480291207012,house_ann_inc_200_plus,0.0
480291207011,house_ann_inc_200_plus,0.0
480291302002,house_ann_inc_200_plus,0.0
480291410003,house_ann_inc_200_plus,0.0
480291410002,house_ann_inc_200_plus,0.0
480291516001,house_ann_inc_200_plus,0.0
480291516004,house_ann_inc_200_plus,0.0
480291516002,house_ann_inc_200_plus,0.0
480291817051,house_ann_inc_200_plus,0.0
480291817052,house_ann_inc_200_plus,0.0
480291512002,house_ann_inc_200_plus,14.0
480291606001,house_ann_inc_200_plus,0.0
480291606003,house_ann_inc_200_plus,0.0
480291419003,house_ann_inc_200_plus,0.0
480291419002,house_ann_inc_200_plus,27.0
480291515003,house_ann_inc_200_plus,0.0
480291515002,house_ann_inc_200_plus,0.0
480291603003,house_ann_inc_200_plus,0.0
480291603002,house_ann_inc_200_plus,0.0
480291603005,house_ann_inc_200_plus,19.0
480291612001,house_ann_inc_200_plus,11.0
480291612002,house_ann_inc_200_plus,0.0
480291804003,house_ann_inc_200_plus,7.0
480291804001,house_ann_inc_200_plus,10.0
480291807012,house_ann_inc_200_plus,44.0
480291811004,house_ann_inc_200_plus,0.0
480291811002,house_ann_inc_200_plus,17.0
480291811003,house_ann_inc_200_plus,116.0
480291909015,house_ann_inc_200_plus,0.0
480291909013,house_ann_inc_200_plus,0.0
480291809014,house_ann_inc_200_plus,0.0
480291813031,house_ann_inc_200_plus,4.0
480291815041,house_ann_inc_200_plus,0.0
480291815042,house_ann_inc_200_plus,29.0
480291816012,house_ann_inc_200_plus,20.0
480291906011,house_ann_inc_200_plus,0.0
480291818091,house_ann_inc_200_plus,11.0
480291818092,house_ann_inc_200_plus,0.0
480291818094,house_ann_inc_200_plus,34.0
480291906013,house_ann_inc_200_plus,0.0
480291910041,house_ann_inc_200_plus,0.0
480291910043,house_ann_inc_200_plus,0.0
480291813022,house_ann_inc_200_plus,33.0
480291212063,house_ann_inc_200_plus,42.0
480291212061,house_ann_inc_200_plus,0.0
480291212065,house_ann_inc_200_plus,0.0
480291212062,house_ann_inc_200_plus,0.0
480291214022,house_ann_inc_200_plus,0.0
480291214021,house_ann_inc_200_plus,30.0
480291218031,house_ann_inc_200_plus,0.0
480291218032,house_ann_inc_200_plus,0.0
480291218033,house_ann_inc_200_plus,21.0
480291218041,house_ann_inc_200_plus,32.0
480291218042,house_ann_inc_200_plus,0.0
480291218043,house_ann_inc_200_plus,0.0
480291308001,house_ann_inc_200_plus,11.0
480291308004,house_ann_inc_200_plus,0.0
480291308002,house_ann_inc_200_plus,0.0
480291308003,house_ann_inc_200_plus,8.0
480291311003,house_ann_inc_200_plus,0.0
480291311002,house_ann_inc_200_plus,0.0
480291602002,house_ann_inc_200_plus,0.0
480291817134,house_ann_inc_200_plus,0.0
480291817132,house_ann_inc_200_plus,0.0
480291817133,house_ann_inc_200_plus,0.0
480291815054,house_ann_inc_200_plus,0.0
480291815053,house_ann_inc_200_plus,0.0
480291815051,house_ann_inc_200_plus,8.0
480291817042,house_ann_inc_200_plus,0.0
480291817044,house_ann_inc_200_plus,0.0
480291817111,house_ann_inc_200_plus,20.0
480291907002,house_ann_inc_200_plus,16.0
480291907003,house_ann_inc_200_plus,0.0
480291607011,house_ann_inc_200_plus,6.0
480291607012,house_ann_inc_200_plus,0.0
480291718011,house_ann_inc_200_plus,6.0
480291718013,house_ann_inc_200_plus,12.0
480291718014,house_ann_inc_200_plus,20.0
480291718012,house_ann_inc_200_plus,5.0
480291802013,house_ann_inc_200_plus,0.0
480291802012,house_ann_inc_200_plus,0.0
480291802014,house_ann_inc_200_plus,0.0
480291802011,house_ann_inc_200_plus,0.0
480291812001,house_ann_inc_200_plus,16.0
480291812004,house_ann_inc_200_plus,46.0
480291812002,house_ann_inc_200_plus,60.0
480291812005,house_ann_inc_200_plus,31.0
480291514004,house_ann_inc_200_plus,0.0
480291511003,house_ann_inc_200_plus,0.0
480291511001,house_ann_inc_200_plus,0.0
480291514001,house_ann_inc_200_plus,0.0
480291514002,house_ann_inc_200_plus,0.0
480291905012,house_ann_inc_200_plus,3.0
480291905013,house_ann_inc_200_plus,0.0
480291905011,house_ann_inc_200_plus,0.0
480291908001,house_ann_inc_200_plus,142.0
480291908002,house_ann_inc_200_plus,186.0
480291909011,house_ann_inc_200_plus,0.0
480291909012,house_ann_inc_200_plus,0.0
480291909021,house_ann_inc_200_plus,0.0
480291909023,house_ann_inc_200_plus,15.0
480291810012,house_ann_inc_200_plus,6.0
480291810042,house_ann_inc_200_plus,11.0
480291810041,house_ann_inc_200_plus,11.0
480291901004,house_ann_inc_200_plus,0.0
480291901003,house_ann_inc_200_plus,0.0
480291901002,house_ann_inc_200_plus,0.0
480291719021,house_ann_inc_200_plus,0.0
480291311001,house_ann_inc_200_plus,0.0
480291203008,house_ann_inc_200_plus,106.0
480291203007,house_ann_inc_200_plus,103.0
480291501001,house_ann_inc_200_plus,41.0
480291501004,house_ann_inc_200_plus,24.0
480291506004,house_ann_inc_200_plus,0.0
480291506003,house_ann_inc_200_plus,0.0
480291511007,house_ann_inc_200_plus,0.0
480291511005,house_ann_inc_200_plus,0.0
480291511004,house_ann_inc_200_plus,0.0
480291918042,house_ann_inc_200_plus,137.0
480291918041,house_ann_inc_200_plus,149.0
480291210004,house_ann_inc_200_plus,0.0
480291210003,house_ann_inc_200_plus,0.0
480291210005,house_ann_inc_200_plus,0.0
480291210006,house_ann_inc_200_plus,16.0
480291211102,house_ann_inc_200_plus,0.0
480291215062,house_ann_inc_200_plus,0.0
480291215061,house_ann_inc_200_plus,0.0
480291305001,house_ann_inc_200_plus,0.0
480291305003,house_ann_inc_200_plus,5.0
480291305002,house_ann_inc_200_plus,0.0
480291305004,house_ann_inc_200_plus,0.0
480291904003,house_ann_inc_200_plus,17.0
480291211081,house_ann_inc_200_plus,32.0
480291211083,house_ann_inc_200_plus,0.0
480291211084,house_ann_inc_200_plus,0.0
480291207015,house_ann_inc_200_plus,39.0
480291215042,house_ann_inc_200_plus,0.0
480291215041,house_ann_inc_200_plus,14.0
480291503001,house_ann_inc_200_plus,12.0
480291503004,house_ann_inc_200_plus,7.0
480291503003,house_ann_inc_200_plus,0.0
480291602003,house_ann_inc_200_plus,0.0
480291508002,house_ann_inc_200_plus,5.0
480291508003,house_ann_inc_200_plus,0.0
480291712003,house_ann_inc_200_plus,0.0
480291418001,house_ann_inc_200_plus,25.0
480291418002,house_ann_inc_200_plus,0.0
480291512005,house_ann_inc_200_plus,52.0
480291512003,house_ann_inc_200_plus,0.0
480291512001,house_ann_inc_200_plus,0.0
480291107001,house_ann_inc_200_plus,0.0
480291904001,house_ann_inc_200_plus,16.0
480291719121,house_ann_inc_200_plus,103.0
480291817122,house_ann_inc_200_plus,13.0
480291816023,house_ann_inc_200_plus,0.0
480291816021,house_ann_inc_200_plus,0.0
480291818081,house_ann_inc_200_plus,54.0
480291821021,house_ann_inc_200_plus,33.0
480291911011,house_ann_inc_200_plus,81.0
480291911012,house_ann_inc_200_plus,55.0
480291219082,house_ann_inc_200_plus,105.0
480291219091,house_ann_inc_200_plus,55.0
480291219092,house_ann_inc_200_plus,55.0
480291219101,house_ann_inc_200_plus,186.0
480291219102,house_ann_inc_200_plus,13.0
480291304011,house_ann_inc_200_plus,0.0
480291304012,house_ann_inc_200_plus,0.0
480291304013,house_ann_inc_200_plus,0.0
480291304014,house_ann_inc_200_plus,0.0
480291304021,house_ann_inc_200_plus,0.0
480291304022,house_ann_inc_200_plus,0.0
480291304023,house_ann_inc_200_plus,0.0
480291314011,house_ann_inc_200_plus,45.0
480291314012,house_ann_inc_200_plus,14.0
480291314021,house_ann_inc_200_plus,7.0
480291719182,house_ann_inc_200_plus,18.0
480291719184,house_ann_inc_200_plus,19.0
480291719191,house_ann_inc_200_plus,10.0
480291719202,house_ann_inc_200_plus,27.0
480291719211,house_ann_inc_200_plus,14.0
480291719213,house_ann_inc_200_plus,6.0
480291719221,house_ann_inc_200_plus,27.0
480291719232,house_ann_inc_200_plus,0.0
480291719233,house_ann_inc_200_plus,18.0
480291719241,house_ann_inc_200_plus,151.0
480291720022,house_ann_inc_200_plus,31.0
480291719242,house_ann_inc_200_plus,19.0
480291719252,house_ann_inc_200_plus,29.0
480291719254,house_ann_inc_200_plus,0.0
480291720031,house_ann_inc_200_plus,122.0
480291720032,house_ann_inc_200_plus,31.0
480291720051,house_ann_inc_200_plus,123.0
480291720052,house_ann_inc_200_plus,194.0
480291720062,house_ann_inc_200_plus,47.0
480291720063,house_ann_inc_200_plus,34.0
480291720072,house_ann_inc_200_plus,36.0
480291720073,house_ann_inc_200_plus,291.0
480291801012,house_ann_inc_200_plus,28.0
480291315031,house_ann_inc_200_plus,8.0
480291315032,house_ann_inc_200_plus,0.0
480291315041,house_ann_inc_200_plus,0.0
480291315042,house_ann_inc_200_plus,0.0
480291315051,house_ann_inc_200_plus,10.0
480291315052,house_ann_inc_200_plus,0.0
